PC1,PC2,KMeans_Cluster
-3.1486696811141863,1.1483235881551064,0
-3.5981385780850688,-0.18285856479010504,0
-2.7192554247096585,-0.3141717501543717,0
-2.303647432427941,-1.1404345090939756,0
0.466934691848889,0.1704392209270213,1
-1.352865183213954,-1.4867667600038157,0
3.8508304029873424,-1.040520812288125,1
-2.0144008143386642,2.96759835395136,0
1.1784954840178958,0.5767501700919441,1
3.6278594053116726,-1.3219174088563577,1
-1.9181232309424534,-1.9044638203685704,0
4.403451246895589,0.3444798206352183,1
-2.1725412235215082,-1.3890813625021081,0
3.21902764601829,-1.4236857847890403,1
2.364085067483096,0.995968674218815,1
1.5189822660653785,1.2262792444836506,1
-0.3844768184772793,-0.2807106467361545,0
-0.6780617847644881,-0.6770600879336094,0
0.8348375565472909,1.393731815973893,1
-3.3725479155910554,-0.1871189727661712,0
-2.6722417444636384,-1.4041060789368782,0
-3.4492891817311255,0.09275343969654291,0
-0.8486255725238763,1.2457908304431378,0
-3.424165147761258,0.08792568123657434,0
-1.8564714780841656,0.039484529080028766,0
-0.3758113319863921,-0.5084095436935174,0
-2.688299032710886,-0.7484027391269831,0
2.5726549486199213,0.6948581024895398,1
-2.154304428334783,0.8573385412620849,0
-3.6087924908676587,1.3634770675080212,0
-2.59329389296345,0.20890538756335852,0
-1.7546972548692377,2.493555124808872,0
-1.7129887948822733,1.858163841923453,0
-0.6374760455205485,2.546239270840069,0
-3.185930667221953,-0.09655794994855944,0
-1.4294520138983353,-1.633678002667697,0
-2.525313309573474,-1.204224214640467,0
-2.85918723635861,0.5270444870083005,0
5.363382338859474,-0.44674211828246696,1
1.3373655589638578,-0.03159340903400109,1
0.31006679728081604,0.6028624497182132,1
-1.6568371081095534,-2.373796803467569,0
-2.360430925418007,-0.45657278035865057,0
5.199851398118437,-1.157574423575815,1
3.2453184188601245,-1.5389616128485126,1
-2.5033258605686504,-1.8586968860291688,0
1.1634966956496828,-2.043428703137962,1
-2.647201948790552,-0.25585364071001293,0
-2.5375610483304665,-0.687187862327634,0
-3.4743518098796726,0.28506002401016495,0
-2.4876262546585144,-0.37770258534898604,0
-2.3915276863392014,0.2882627049276494,0
-2.699840416267945,-0.9062774098922102,0
